clip_id,dasakam,verse,half,split,audio_path,text_devanagari,text_clean,text_model_kannada,slp1,duration_s,sample_rate,channels,bit_depth,analysis_issues
nar_017_007_1,17,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.7.1.flac,त्वद्दर्शनप्रमदभारतरङ्गितं तं दृग्भ्यां निमग्नमिव रूपरसायने ते ।,त्वद्दर्शनप्रमदभारतरङ्गितं तं दृग्भ्यां निमग्नमिव रूपरसायने ते ।,ತ್ವದ್ದರ್ಶನಪ್ರಮದಭಾರತರಙ್ಗಿತಂ ತಂ ದೃಗ್ಭ್ಯಾಂ ನಿಮಗ್ನಮಿವ ರೂಪರಸಾಯನೇ ತೇ,tvaddarSanapramadaBArataraNgitaM taM dfgByAM nimagnamiva rUparasAyane te,10.757982,44100,2,16,
nar_017_007_2,17,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.7.2.flac,तुष्टूषमाणमवगम्य कपोलदेशे संस्पृष्टवानसि दरेण तथाऽऽदरेण ॥,तुष्टूषमाणमवगम्य कपोलदेशे संस्पृष्टवानसि दरेण तथाऽऽदरेण ॥,ತುಷ್ಟೂಷಮಾಣಮವಗಮ್ಯ ಕಪೋಲದೇಶೇ ಸಂಸ್ಪೃಷ್ಟವಾನಸಿ ದರೇಣ ತಥಾಽಽದರೇಣ,tuzwUzamARamavagamya kapoladeSe saMspfzwavAnasi dareRa taTAdareRa,10.674898,44100,2,16,
nar_017_008_1,17,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.8.1.flac,तावद्विबोधविमलं प्रणुवन्तमेनम् आभाषथास्त्वमवगम्य तदीयभावम् ।,तावद्विबोधविमलं प्रणुवन्तमेनम् आभाषथास्त्वमवगम्य तदीयभावम् ।,ತಾವದ್ವಿಬೋಧವಿಮಲಂ ಪ್ರಣುವನ್ತಮೇನಮ್ ಆಭಾಷಥಾಸ್ತ್ವಮವಗಮ್ಯ ತದೀಯಭಾವಮ್,tAvadviboDavimalaM praRuvantamenam ABAzaTAstvamavagamya tadIyaBAvam,10.771814,44100,2,16,
nar_017_008_2,17,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.8.2.flac,राज्यं चिरं समनुभूय भजस्व भूयः सर्वोत्तरं ध्रुव पदं विनिवृत्तिहीनम् ॥,राज्यं चिरं समनुभूय भजस्व भूयः सर्वोत्तरं ध्रुव पदं विनिवृत्तिहीनम् ॥,ರಾಜ್ಯಂ ಚಿರಂ ಸಮನುಭೂಯ ಭಜಸ್ವ ಭೂಯಃ ಸರ್ವೋತ್ತರಂ ಧ್ರುವ ಪದಂ ವಿನಿವೃತ್ತಿಹೀನಮ್,rAjyaM ciraM samanuBUya Bajasva BUyaH sarvottaraM Druva padaM vinivfttihInam,11.491791,44100,2,16,
nar_017_009_1,17,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.9.1.flac,इत्यूचिषि त्वयि गते नृपनन्दनोऽसौ आनन्दिताखिलजनो नगरीमुपेतः ।,इत्यूचिषि त्वयि गते नृपनन्दनोऽसौ आनन्दिताखिलजनो नगरीमुपेतः ।,ಇತ್ಯೂಚಿಷಿ ತ್ವಯಿ ಗತೇ ನೃಪನನ್ದನೋಽಸೌ ಆನನ್ದಿತಾಖಿಲಜನೋ ನಗರೀಮುಪೇತಃ,ityUcizi tvayi gate nfpanandanosO AnanditAKilajano nagarImupetaH,10.854898,44100,2,16,
nar_017_009_2,17,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.9.2.flac,रेमे चिरं भवदनुग्रहपूर्णकाम: ताते गते च वनमादृतराज्यभारः ॥,रेमे चिरं भवदनुग्रहपूर्णकाम: ताते गते च वनमादृतराज्यभारः ॥,ರೇಮೇ ಚಿರಂ ಭವದನುಗ್ರಹಪೂರ್ಣಕಾಮಃ ತಾತೇ ಗತೇ ಚ ವನಮಾದೃತರಾಜ್ಯಭಾರಃ,reme ciraM BavadanugrahapUrRakAmaH tAte gate ca vanamAdftarAjyaBAraH,10.847959,44100,2,16,
nar_017_010_1,17,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.10.1.flac,यक्षेण देव निहते पुनरुत्तमेऽस्मिन् यक्षैः स युद्धनिरतो विरतो मनूक्त्या ।,यक्षेण देव निहते पुनरुत्तमेऽस्मिन् यक्षैः स युद्धनिरतो विरतो मनूक्त्या ।,ಯಕ್ಷೇಣ ದೇವ ನಿಹತೇ ಪುನರುತ್ತಮೇಽಸ್ಮಿನ್ ಯಕ್ಷೈಃ ಸ ಯುದ್ಧನಿರತೋ ವಿರತೋ ಮನೂಕ್ತ್ಯಾ,yakzeRa deva nihate punaruttamesmin yakzEH sa yudDanirato virato manUktyA,11.740998,44100,2,16,
nar_017_011_1,17,11,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.11.1.flac,अन्ते भवत्पुरुषनीतविमानयात: मात्रा समं ध्रुवपदे मुदितोऽयमास्ते ।,अन्ते भवत्पुरुषनीतविमानयात: मात्रा समं ध्रुवपदे मुदितोऽयमास्ते ।,ಅನ್ತೇ ಭವತ್ಪುರುಷನೀತವಿಮಾನಯಾತಃ ಮಾತ್ರಾ ಸಮಂ ಧ್ರುವಪದೇ ಮುದಿತೋಽಯಮಾಸ್ತೇ,ante BavatpuruzanItavimAnayAtaH mAtrA samaM Druvapade muditoyamAste,11.076417,44100,2,16,
nar_017_011_2,17,11,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.11.2.flac,एवं स्वभृत्यजनपालनलोलधीस्त्वं वातालयाधिप निरुन्धि ममामयौघान् ॥,एवं स्वभृत्यजनपालनलोलधीस्त्वं वातालयाधिप निरुन्धि ममामयौघान् ॥,ಏವಂ ಸ್ವಭೃತ್ಯಜನಪಾಲನಲೋಲಧೀಸ್ತ್ವಂ ವಾತಾಲಯಾಧಿಪ ನಿರುನ್ಧಿ ಮಮಾಮಯೌಘಾನ್,evaM svaBftyajanapAlanalolaDIstvaM vAtAlayADipa nirunDi mamAmayOGAn,11.990227,44100,2,16,
nar_018_001_1,18,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.1.1.flac,जातस्य ध्रुवकुल एव तुङ्गकीर्ते: अङ्गस्य व्यजनि सुतः स वेननामा ।,जातस्य ध्रुवकुल एव तुङ्गकीर्ते: अङ्गस्य व्यजनि सुतः स वेननामा ।,ಜಾತಸ್ಯ ಧ್ರುವಕುಲ ಏವ ತುಙ್ಗಕೀರ್ತೇಃ ಅಙ್ಗಸ್ಯ ವ್ಯಜನಿ ಸುತಃ ಸ ವೇನನಾಮಾ,jAtasya Druvakula eva tuNgakIrteH aNgasya vyajani sutaH sa venanAmA,10.237914,44100,2,16,
nar_018_001_2,18,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.1.2.flac,यद्दोषव्यथितमतिः स राजवर्य: त्वत्पादे निहितमना वनं गतोऽभूत् ॥,यद्दोषव्यथितमतिः स राजवर्य: त्वत्पादे निहितमना वनं गतोऽभूत् ॥,ಯದ್ದೋಷವ್ಯಥಿತಮತಿಃ ಸ ರಾಜವರ್ಯಃ ತ್ವತ್ಪಾದೇ ನಿಹಿತಮನಾ ವನಂ ಗತೋಽಭೂತ್,yaddozavyaTitamatiH sa rAjavaryaH tvatpAde nihitamanA vanaM gatoBUt,10.634444,44100,2,16,
nar_018_002_1,18,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.2.1.flac,पापोऽपि क्षितितलपालनाय वेनः पौराद्यैरुपनिहितः कठोरवीर्यः ।,पापोऽपि क्षितितलपालनाय वेनः पौराद्यैरुपनिहितः कठोरवीर्यः ।,ಪಾಪೋಽಪಿ ಕ್ಷಿತಿತಲಪಾಲನಾಯ ವೇನಃ ಪೌರಾದ್ಯೈರುಪನಿಹಿತಃ ಕಠೋರವೀರ್ಯಃ,pApopi kzititalapAlanAya venaH pOrAdyErupanihitaH kaWoravIryaH,10.406916,44100,2,16,low_peak
nar_018_002_2,18,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.2.2.flac,सर्वेभ्यो निजबलमेव सम्प्रशंसन् भूचक्रे तव यजनान्ययं न्यरौत्सीत् ॥,सर्वेभ्यो निजबलमेव सम्प्रशंसन् भूचक्रे तव यजनान्ययं न्यरौत्सीत् ॥,ಸರ್ವೇಭ್ಯೋ ನಿಜಬಲಮೇವ ಸಮ್ಪ್ರಶಂಸನ್ ಭೂಚಕ್ರೇ ತವ ಯಜನಾನ್ಯಯಂ ನ್ಯರೌತ್ಸೀತ್,sarveByo nijabalameva sampraSaMsan BUcakre tava yajanAnyayaM nyarOtsIt,10.68644,44100,2,16,
nar_018_003_1,18,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.3.1.flac,सम्प्राप्ते हितकथनाय तापसौघे मत्तोऽन्यो भुवनपतिर्न कश्चनेति ।,सम्प्राप्ते हितकथनाय तापसौघे मत्तोऽन्यो भुवनपतिर्न कश्चनेति ।,ಸಮ್ಪ್ರಾಪ್ತೇ ಹಿತಕಥನಾಯ ತಾಪಸೌಘೇ ಮತ್ತೋಽನ್ಯೋ ಭುವನಪತಿರ್ನ ಕಶ್ಚನೇತಿ,samprApte hitakaTanAya tApasOGe mattonyo Buvanapatirna kaScaneti,10.439433,44100,2,16,
nar_018_003_2,18,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.3.2.flac,त्वन्निन्दावचनपरो मुनीश्वरैस्तैः शापाग्नौ शलभदशामनायि वेनः ॥,त्वन्निन्दावचनपरो मुनीश्वरैस्तैः शापाग्नौ शलभदशामनायि वेनः ॥,ತ್ವನ್ನಿನ್ದಾವಚನಪರೋ ಮುನೀಶ್ವರೈಸ್ತೈಃ ಶಾಪಾಗ್ನೌ ಶಲಭದಶಾಮನಾಯಿ ವೇನಃ,tvannindAvacanaparo munISvarEstEH SApAgnO SalaBadaSAmanAyi venaH,11.271451,44100,2,16,low_peak
nar_018_004_1,18,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.4.1.flac,तन्नाशात् खलजनभीरुकैर्मुनीन्द्रै: तन्मात्रा चिरपरिरक्षिते तदङ्गे ।,तन्नाशात् खलजनभीरुकैर्मुनीन्द्रै: तन्मात्रा चिरपरिरक्षिते तदङ्गे ।,ತನ್ನಾಶಾತ್ ಖಲಜನಭೀರುಕೈರ್ಮುನೀನ್ದ್ರೈಃ ತನ್ಮಾತ್ರಾ ಚಿರಪರಿರಕ್ಷಿತೇ ತದಙ್ಗೇ,tannASAt KalajanaBIrukErmunIndrEH tanmAtrA ciraparirakzite tadaNge,11.791474,44100,2,16,low_peak
nar_018_004_2,18,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.4.2.flac,त्यक्ताघे परिमथितादथोरुदण्डात् दोर्दण्डे परिमथिते त्वमाविरासीः ॥,त्यक्ताघे परिमथितादथोरुदण्डात् दोर्दण्डे परिमथिते त्वमाविरासीः ॥,ತ್ಯಕ್ತಾಘೇ ಪರಿಮಥಿತಾದಥೋರುದಣ್ಡಾತ್ ದೋರ್ದಣ್ಡೇ ಪರಿಮಥಿತೇ ತ್ವಮಾವಿರಾಸೀಃ,tyaktAGe parimaTitAdaTorudaRqAt dordaRqe parimaTite tvamAvirAsIH,11.856485,44100,2,16,
nar_018_005_1,18,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.5.1.flac,विख्यातः पृथुरिति तापसोपदिष्टैः सूताद्यैः परिणुतभाविभूरिवीर्यः ।,विख्यातः पृथुरिति तापसोपदिष्टैः सूताद्यैः परिणुतभाविभूरिवीर्यः ।,ವಿಖ್ಯಾತಃ ಪೃಥುರಿತಿ ತಾಪಸೋಪದಿಷ್ಟೈಃ ಸೂತಾದ್ಯೈಃ ಪರಿಣುತಭಾವಿಭೂರಿವೀರ್ಯಃ,viKyAtaH pfTuriti tApasopadizwEH sUtAdyEH pariRutaBAviBUrivIryaH,11.622472,44100,2,16,
nar_018_005_2,18,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.5.2.flac,वेनार्त्या कबलितसम्पदं धरित्रीम् आक्रान्तां निजधनुषा समामकार्षीः ॥,वेनार्त्या कबलितसम्पदं धरित्रीम् आक्रान्तां निजधनुषा समामकार्षीः ॥,ವೇನಾರ್ತ್ಯಾ ಕಬಲಿತಸಮ್ಪದಂ ಧರಿತ್ರೀಮ್ ಆಕ್ರಾನ್ತಾಂ ನಿಜಧನುಷಾ ಸಮಾಮಕಾರ್ಷೀಃ,venArtyA kabalitasampadaM DaritrIm AkrAntAM nijaDanuzA samAmakArzIH,11.654989,44100,2,16,
nar_018_006_1,18,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.6.1.flac,भूयस्तां निजकुलमुख्यवत्सयुक्तै: देवाद्यैः समुचितचारुभाजनेषु ।,भूयस्तां निजकुलमुख्यवत्सयुक्तै: देवाद्यैः समुचितचारुभाजनेषु ।,ಭೂಯಸ್ತಾಂ ನಿಜಕುಲಮುಖ್ಯವತ್ಸಯುಕ್ತೈಃ ದೇವಾದ್ಯೈಃ ಸಮುಚಿತಚಾರುಭಾಜನೇಷು,BUyastAM nijakulamuKyavatsayuktEH devAdyEH samucitacAruBAjanezu,11.199955,44100,2,16,
nar_018_006_2,18,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.6.2.flac,अन्नादीन्यभिलषितानि यानि तानि स्वच्छन्दं सुरभितनूमदूदुहस्त्वम् ॥,अन्नादीन्यभिलषितानि यानि तानि स्वच्छन्दं सुरभितनूमदूदुहस्त्वम् ॥,ಅನ್ನಾದೀನ್ಯಭಿಲಷಿತಾನಿ ಯಾನಿ ತಾನಿ ಸ್ವಚ್ಛನ್ದಂ ಸುರಭಿತನೂಮದೂದುಹಸ್ತ್ವಮ್,annAdInyaBilazitAni yAni tAni svacCandaM suraBitanUmadUduhastvam,10.601927,44100,2,16,
nar_018_007_1,18,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.7.1.flac,आत्मानं यजति मखैस्त्वयि त्रिधामन् आरब्धे शततमवाजिमेधयागे ।,आत्मानं यजति मखैस्त्वयि त्रिधामन् आरब्धे शततमवाजिमेधयागे ।,ಆತ್ಮಾನಂ ಯಜತಿ ಮಖೈಸ್ತ್ವಯಿ ತ್ರಿಧಾಮನ್ ಆರಬ್ಧೇ ಶತತಮವಾಜಿಮೇಧಯಾಗೇ,AtmAnaM yajati maKEstvayi triDAman ArabDe SatatamavAjimeDayAge,10.920454,44100,2,16,
nar_018_007_2,18,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.7.2.flac,स्पर्धालुः शतमख एत्य नीचवेष: हृत्वाऽश्वं तव तनयात् पराजितोऽभूत् ॥,स्पर्धालुः शतमख एत्य नीचवेष: हृत्वाऽश्वं तव तनयात् पराजितोऽभूत् ॥,ಸ್ಪರ್ಧಾಲುಃ ಶತಮಖ ಏತ್ಯ ನೀಚವೇಷಃ ಹೃತ್ವಾಽಶ್ವಂ ತವ ತನಯಾತ್ ಪರಾಜಿತೋಽಭೂತ್,sparDAluH SatamaKa etya nIcavezaH hftvASvaM tava tanayAt parAjitoBUt,11.557483,44100,2,16,
nar_018_008_1,18,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.8.1.flac,देवेन्द्रं मुहुरिति वाजिनं हरन्तं वह्नौ तं मुनिवरमण्डले जुहूषौ ।,देवेन्द्रं मुहुरिति वाजिनं हरन्तं वह्नौ तं मुनिवरमण्डले जुहूषौ ।,ದೇವೇನ್ದ್ರಂ ಮುಹುರಿತಿ ವಾಜಿನಂ ಹರನ್ತಂ ವಹ್ನೌ ತಂ ಮುನಿವರಮಣ್ಡಲೇ ಜುಹೂಷೌ,devendraM muhuriti vAjinaM harantaM vahnO taM munivaramaRqale juhUzO,10.38093,44100,2,16,low_peak
nar_018_008_2,18,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.8.2.flac,रुन्धाने कमलभवे क्रतोः समाप्तौ साक्षात्त्वं मधुरिपुमैक्षथाः स्वयं स्वम् ॥,रुन्धाने कमलभवे क्रतोः समाप्तौ साक्षात्त्वं मधुरिपुमैक्षथाः स्वयं स्वम् ॥,ರುನ್ಧಾನೇ ಕಮಲಭವೇ ಕ್ರತೋಃ ಸಮಾಪ್ತೌ ಸಾಕ್ಷಾತ್ತ್ವಂ ಮಧುರಿಪುಮೈಕ್ಷಥಾಃ ಸ್ವಯಂ ಸ್ವಮ್,runDAne kamalaBave kratoH samAptO sAkzAttvaM maDuripumEkzaTAH svayaM svam,10.985442,44100,2,16,
nar_018_009_1,18,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.9.1.flac,तद्दत्तं वरमुपलभ्य भक्तिमेकां गङ्गान्ते विहितपदः कदापि देव ।,तद्दत्तं वरमुपलभ्य भक्तिमेकां गङ्गान्ते विहितपदः कदापि देव ।,ತದ್ದತ್ತಂ ವರಮುಪಲಭ್ಯ ಭಕ್ತಿಮೇಕಾಂ ಗಙ್ಗಾನ್ತೇ ವಿಹಿತಪದಃ ಕದಾಪಿ ದೇವ,taddattaM varamupalaBya BaktimekAM gaNgAnte vihitapadaH kadApi deva,10.270431,44100,2,16,
nar_018_009_2,18,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.9.2.flac,सत्रस्थं मुनिनिवहं हितानि शंसन् ऐक्षिष्ठा: सनकमुखान् मुनीन् पुरस्तात् ॥,सत्रस्थं मुनिनिवहं हितानि शंसन् ऐक्षिष्ठा: सनकमुखान् मुनीन् पुरस्तात् ॥,ಸತ್ರಸ್ಥಂ ಮುನಿನಿವಹಂ ಹಿತಾನಿ ಶಂಸನ್ ಐಕ್ಷಿಷ್ಠಾಃ ಸನಕಮುಖಾನ್ ಮುನೀನ್ ಪುರಸ್ತಾತ್,satrasTaM muninivahaM hitAni SaMsan EkzizWAH sanakamuKAn munIn purastAt,11.193469,44100,2,16,
nar_018_010_1,18,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.10.1.flac,विज्ञानं सनकमुखोदितं दधानः स्वात्मानं स्वयमगमो वनान्तसेवी ।,विज्ञानं सनकमुखोदितं दधानः स्वात्मानं स्वयमगमो वनान्तसेवी ।,ವಿಜ್ಞಾನಂ ಸನಕಮುಖೋದಿತಂ ದಧಾನಃ ಸ್ವಾತ್ಮಾನಂ ಸ್ವಯಮಗಮೋ ವನಾನ್ತಸೇವೀ,vijYAnaM sanakamuKoditaM daDAnaH svAtmAnaM svayamagamo vanAntasevI,11.115465,44100,2,16,
nar_018_010_2,18,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.10.2.flac,तत्तादृक्पृथुवपुरीश सत्वरं मे रोगौघं प्रशमय वातगेहवासिन् ॥,तत्तादृक्पृथुवपुरीश सत्वरं मे रोगौघं प्रशमय वातगेहवासिन् ॥,ತತ್ತಾದೃಕ್ಪೃಥುವಪುರೀಶ ಸತ್ವರಂ ಮೇ ರೋಗೌಘಂ ಪ್ರಶಮಯ ವಾತಗೇಹವಾಸಿನ್,tattAdfkpfTuvapurISa satvaraM me rogOGaM praSamaya vAtagehavAsin,10.926939,44100,2,16,
nar_019_001_1,19,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.1.1.flac,पृथोस्तु नप्ता पृथुधर्मकर्मठः प्राचीनबर्हिर्युवतौ शतद्रुतौ ।,पृथोस्तु नप्ता पृथुधर्मकर्मठः प्राचीनबर्हिर्युवतौ शतद्रुतौ ।,ಪೃಥೋಸ್ತು ನಪ್ತಾ ಪೃಥುಧರ್ಮಕರ್ಮಠಃ ಪ್ರಾಚೀನಬರ್ಹಿರ್ಯುವತೌ ಶತದ್ರುತೌ,pfTostu naptA pfTuDarmakarmaWaH prAcInabarhiryuvatO SatadrutO,10.965306,44100,2,16,low_peak
nar_019_001_2,19,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.1.2.flac,प्रचेतसो नाम सुचेतसः सुतान् अजीजनत्त्वत्करुणाङ्कुरानिव ॥,प्रचेतसो नाम सुचेतसः सुतान् अजीजनत्त्वत्करुणाङ्कुरानिव ॥,ಪ್ರಚೇತಸೋ ನಾಮ ಸುಚೇತಸಃ ಸುತಾನ್ ಅಜೀಜನತ್ತ್ವತ್ಕರುಣಾಙ್ಕುರಾನಿವ,pracetaso nAma sucetasaH sutAn ajIjanattvatkaruRANkurAniva,10.012948,44100,2,16,
nar_019_002_1,19,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.2.1.flac,पितुः सिसृक्षानिरतस्य शासनात् भवत्तपस्याभिरता दशापि ते ।,पितुः सिसृक्षानिरतस्य शासनात् भवत्तपस्याभिरता दशापि ते ।,ಪಿತುಃ ಸಿಸೃಕ್ಷಾನಿರತಸ್ಯ ಶಾಸನಾತ್ ಭವತ್ತಪಸ್ಯಾಭಿರತಾ ದಶಾಪಿ ತೇ,pituH sisfkzAniratasya SAsanAt BavattapasyABiratA daSApi te,10.766893,44100,2,16,
nar_019_002_2,19,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.2.2.flac,पयोनिधिं पश्चिममेत्य तत्तटे सरोवरं सन्ददृशुर्मनोहरम् ॥,पयोनिधिं पश्चिममेत्य तत्तटे सरोवरं सन्ददृशुर्मनोहरम् ॥,ಪಯೋನಿಧಿಂ ಪಶ್ಚಿಮಮೇತ್ಯ ತತ್ತಟೇ ಸರೋವರಂ ಸನ್ದದೃಶುರ್ಮನೋಹರಮ್,payoniDiM paScimametya tattawe sarovaraM sandadfSurmanoharam,10.38,44100,2,16,
nar_019_003_1,19,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.3.1.flac,तदा भवत्तीर्थमिदं समागत: भवो भवत्सेवकदर्शनादृतः ।,तदा भवत्तीर्थमिदं समागत: भवो भवत्सेवकदर्शनादृतः ।,ತದಾ ಭವತ್ತೀರ್ಥಮಿದಂ ಸಮಾಗತಃ ಭವೋ ಭವತ್ಸೇವಕದರ್ಶನಾದೃತಃ,tadA BavattIrTamidaM samAgataH Bavo BavatsevakadarSanAdftaH,10.958685,44100,2,16,
nar_019_003_2,19,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.3.2.flac,प्रकाशमासाद्य पुरः प्रचेतसाम् उपादिशत् भक्ततमस्तव स्तवम्,प्रकाशमासाद्य पुरः प्रचेतसाम् उपादिशत् भक्ततमस्तव स्तवम्,ಪ್ರಕಾಶಮಾಸಾದ್ಯ ಪುರಃ ಪ್ರಚೇತಸಾಮ್ ಉಪಾದಿಶತ್ ಭಕ್ತತಮಸ್ತವ ಸ್ತವಮ್,prakASamAsAdya puraH pracetasAm upAdiSat Baktatamastava stavam,10.872698,44100,2,16,
nar_019_004_1,19,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.4.1.flac,स्तवं जपन्तस्तममी जलान्तरे भवन्तमासेविषतायुतं समाः ।,स्तवं जपन्तस्तममी जलान्तरे भवन्तमासेविषतायुतं समाः ।,ಸ್ತವಂ ಜಪನ್ತಸ್ತಮಮೀ ಜಲಾನ್ತರೇ ಭವನ್ತಮಾಸೇವಿಷತಾಯುತಂ ಸಮಾಃ,stavaM japantastamamI jalAntare BavantamAsevizatAyutaM samAH,10.793356,44100,2,16,
nar_019_004_2,19,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.4.2.flac,भवत्सुखास्वादरसादमीष्वियान् बभूव कालो ध्रुववन्न शीघ्रता ॥,भवत्सुखास्वादरसादमीष्वियान् बभूव कालो ध्रुववन्न शीघ्रता ॥,ಭವತ್ಸುಖಾಸ್ವಾದರಸಾದಮೀಷ್ವಿಯಾನ್ ಬಭೂವ ಕಾಲೋ ಧ್ರುವವನ್ನ ಶೀಘ್ರತಾ,BavatsuKAsvAdarasAdamIzviyAn baBUva kAlo Druvavanna SIGratA,11.646485,44100,2,16,
